"id1","char","cls","atr","bg","rarityscore","rank_number"
113,"Panda","Medic_v3_c2","Ice Hands","B3",212.55581168915037,363
3850,"Owl 2","Knight_v2_c2","Bandana","E3",212.24188187844456,364
2004,"Red Gator","Detective_v2_c3","Lava Hands","E2",212.10357334085842,365
4410,"Husky","Knight_v1_c3","Ice Hands","A3",211.71873298602762,366
1477,"Platypus","Knight_v1_c3","Aura Purple","A1",211.43927877110826,367
4019,"Rabbit","Medic_v3_c1","Marked Skin 2","F1",211.39167927423952,368
1838,"Nega Tiger","Farmer_v1_c2","Aura Aqua","F2",211.23547924257585,369
741,"Tiger","Farmer_v2_c1","Laser Eyes","A2",210.93452790754853,370
1457,"Husky","Knight_v2_c2","Pipe","D1",210.83761977196596,371
2412,"Tiger","Pirate_v3_c1","Earring","A2",210.565072363093,372
186,"Black Red Panda","Knight_v1_c1","None","B3",210.54389560919304,373
3499,"Goat","Knight_v1_c2","Robotic Hand","D2",210.5335991644815,374
461,"Tiger","Pirate_v2_c1","Electric","D1",210.26118997189198,375
65,"Frog","Knight_v2_c2","Mustache","A2",210.25416978269482,376
213,"Owl 2","Pirate_v2_c3","Laser Eyes","E1",210.03964555165334,377
4676,"Shiba Inu","Peddler_v2_c1","Laser Eyes","C3",210.02443653513396,378
1832,"Owl","Knight_v1_c3","Aura Aqua","E2",209.772319126281,379
2317,"Cat","Knight_v1_c3","Aura Aqua","E2",209.65975849168643,380
3,"Gold Hart","Peddler_v2_c2","Tattoo 5","A2",209.53049909905545,381
3845,"White Tiger","Hunter_v2_c3","Fire Aura","C2",209.08974937213426,382
648,"Dog","Knight_v1_c3","White Eyes","E3",208.9638269398645,383
1388,"Shiba Inu","Detective_v3_c2","Head Tech","D2",208.93993145539218,384
2016,"Crow","Knight_v2_c1","White Eyes","E2",208.91248631548922,385
3584,"Stag","Knight_v1_c1","None","E3",208.8138936043815,386
1897,"Red Black Panda","Hunter_v3_c2","Techno Skin Purple","C1",208.79279680179647,387
4481,"Goat","Knight_v1_c3","Monocle","E3",208.78059465929675,388
33,"Nega Tiger","Peddler_v2_c1","None","C3",208.77861786296302,389
2270,"Owl 2","Knight_v2_c3","None","F2",208.73179645876158,390
2749,"Goat","Detective_v2_c2","Fire Skin","A2",208.71269158562313,391
3801,"Gold Hart","Pirate_v1_c2","None","D2",208.70376174185088,392
763,"Frog 2","Fighter_v3_c3","Fire Skin","F3",208.69752965319117,393
1499,"Frog 2","Knight_v2_c1","Rock Hands","E3",208.6687907412848,394
2432,"Platypus","Mercenary_v2_c3","Laser Eyes","C1",208.5366227394005,395
1100,"Cat","Medic_v3_c2","Crystal Necklace","C2",208.0835546427618,396
668,"Nega Tiger","Bard_v2_c1","Horns 2","A2",207.9148571132197,397
2180,"Black Red Panda","Detective_v3_c1","Horns","D2",207.8708426719385,398
936,"Nega Tiger","Farmer_v2_c2","Sunglasses","A1",207.85528324363656,399
3898,"Crow","Detective_v3_c1","Mohawk","E3",207.72430163845,400
1084,"Frog","Knight_v1_c2","White Eyes","A2",207.55811434506708,401
1974,"Cat","Knight_v2_c1","Horns","A2",207.5020241639769,402
2520,"Frog 2","Pirate_v1_c3","Sunglasses","G1",207.32971796100992,403
2815,"Dog","Knight_v1_c2","Robotic Hand","A3",207.2774106992376,404
4161,"Frog 2","Knight_v1_c2","Robotic Hand","A3",207.2216969623158,405
4961,"Frog 2","Knight_v1_c2","Rock Hands","A1",207.2106461943722,406
1708,"Frog 2","Knight_v2_c1","Cigar","A1",207.2106461943722,406
4541,"Nega Tiger","Mercenary_v2_c2","None","F1",207.20763939071335,408
3773,"Shiba Inu","Knight_v1_c3","Earring","B3",207.13051938757494,409
3772,"Gold Hart","Farmer_v2_c1","Techno Skin Purple","A2",206.9712556123291,410
3905,"Frog 2","Medic_v3_c2","Marked Skin 2","A2",206.9525504008977,411
380,"Gator","Pirate_v3_c2","Ice Hands","E2",206.63077158097195,412
3167,"Husky","Mercenary_v3_c2","Electric","C2",206.57563599225404,413
2500,"Gold Hart","Hunter_v1_c1","Marked Skin","F2",206.20596651058185,414
2172,"Gold Hart","Bard_v1_c2","Fire Aura","C2",206.10476729822363,415
1310,"Platypus","Detective_v2_c1","Feathered Wings","F3",206.02534550439447,416
399,"Husky","Knight_v1_c3","Mustache","E2",205.88501192424116,417
1938,"Red Panda","Detective_v3_c3","Black Eyes","A1",205.40283052598124,418
2519,"Nega Tiger","Mercenary_v3_c1","None","B3",205.3680825851066,419
3080,"Gator","Knight_v1_c3","None","B3",205.3263374727702,420
2862,"Panda","Knight_v1_c3","None","D3",205.30353241875216,421
2072,"Red Panda","Knight_v2_c1","Bandana","A2",205.19211467532634,422
4246,"Tiger","Mercenary_v2_c3","Unicorn","E2",205.14060694217775,423
383,"Black Red Panda","Detective_v3_c2","Fire Aura","A2",205.10732917570684,424
25,"Red Black Panda","Magician_v3_c1","Fire Eyes","F1",204.64753548485945,425
3474,"Goat","Knight_v1_c2","Mustache","A2",204.5863536907408,426
4648,"Gold Hart","Medic_v1_c3","Mutton Chop","E2",204.5739957561194,427
4540,"Nega Tiger","Peddler_v1_c1","Spiked Body","E2",204.56589668998336,428
1749,"Black Cat","Detective_v3_c1","Ice Hands","C1",204.36087181443835,429
1898,"Frog 2","Peddler_v3_c3","Electric","D2",204.35354829734024,430
1933,"Tiger","Magician_v2_c1","Techno Skin Purple","F1",204.20440169745453,431
1495,"Nega Tiger","Fighter_v1_c1","Earring","F3",204.06695437252714,432
3420,"Red Black Panda","Hunter_v3_c3","Black Eyes","A2",204.0162520810215,433
3355,"White Tiger","Farmer_v2_c2","Pipe","F1",203.6946441843181,434
366,"Crow","Pirate_v3_c1","Crystal Necklace","F3",203.66732584468397,435
3203,"Platypus","Detective_v3_c1","Fire Eyes","E3",203.63052052873613,436
979,"Platypus","Peddler_v3_c2","Electric","E2",203.1335069360698,437
4503,"Black Cat","Peddler_v1_c3","Electric","E3",203.01919710273114,438
968,"Platypus","Knight_v2_c2","None","C3",202.87557325970644,439
2748,"Red Panda","Knight_v2_c2","None","F2",202.73898802496285,440
4380,"Black Cat","Knight_v2_c2","None","C3",202.7099228019925,441
3620,"Gator","Pirate_v3_c2","White Eyes","E2",202.37305801891807,442
465,"Husky","Detective_v2_c1","Feathered Wings","C3",202.28014430020744,443
535,"Rabbit","Pirate_v3_c2","Black Eyes","A2",202.23136201816536,444
2638,"Panda","Knight_v2_c1","None","A3",202.14924168898966,445
1590,"Gator","Knight_v1_c2","None","A1",202.1381909210461,446
4007,"Nega Tiger","Fighter_v1_c3","Spiked Body","A2",202.13452356538616,447
1338,"Dog","Detective_v3_c2","Head Tech","A3",202.1335103804894,448
1675,"Black Cat","Knight_v2_c3","None","E1",201.89841027388584,449
2802,"Nega Tiger","Mercenary_v1_c3","None","E2",201.863818921678,450
345,"Goat","Knight_v1_c3","Earring","E3",201.85028477310453,451
2515,"Goat","Medic_v3_c1","Techno Skin Blue","C3",201.76550457054287,452
3241,"Dog","Knight_v1_c2","Earring","E2",201.74285396763906,453
609,"Stag","Knight_v1_c3","None","A3",201.69898373345848,454
3816,"White Tiger","Mercenary_v1_c3","None","D2",201.4824371008834,455
191,"Gator","Medic_v3_c1","Aura Purple","A1",201.2103630072719,456
1598,"Dog","Peddler_v3_c3","Lava Hands","A1",201.19811298216473,457
4280,"Owl 2","Detective_v3_c1","Horns 2","A2",201.19745297717478,458
2968,"Frog","Medic_v3_c2","Crystal Necklace","E3",201.003655187856,459
1760,"Gold Hart","Fighter_v3_c1","Pipe","F2",200.76046003685755,460
3051,"Gator","Detective_v3_c2","Cigar","A3",200.73798240266646,461
247,"White Tiger","Bard_v1_c2","Ice Hands","E3",200.72801356589147,462
4818,"Gator","Pirate_v3_c1","Cigar","A1",200.72693163472286,463
580,"Cat","Medic_v3_c2","Techno Skin Blue","D1",200.69685050232803,464
4897,"Gold Hart","Bard_v3_c1","Cigar","D1",200.53785136372147,465
2795,"Nega Tiger","Farmer_v1_c2","Beard","E2",200.51717869935462,466
4171,"Nega Tiger","Fighter_v3_c1","Beard","E2",200.51717869935462,466
3074,"Platypus","Detective_v3_c2","Crystal Necklace","E1",200.47264068532047,468
1370,"Nega Tiger","Bard_v1_c2","Horns","B1",200.4322339814925,469
4858,"Goat","Knight_v1_c2","Earring","A2",200.38848199721693,470
529,"Nega Tiger","Fighter_v3_c2","Tattoo 3","B2",200.20618763439992,471
2935,"Frog","Knight_v2_c3","None","B2",200.15857470593727,472
524,"Frog 2","Knight_v2_c3","None","D2",200.09257834231656,473
2549,"Nega Tiger","Bard_v2_c2","Earring","D2",200.00743832721304,474
918,"Nega Tiger","Farmer_v2_c2","Mustache","A3",199.95427397017227,475
3611,"White Tiger","Hunter_v1_c2","Aura Purple","A2",199.94879661503154,476
3789,"Husky","Detective_v3_c1","Fire Eyes","E1",199.86460501483006,477
2659,"Tiger","Detective_v2_c2","Mohawk","A2",199.8616136427964,478
1442,"Crow","Mercenary_v3_c2","Electric","E2",199.44401946880456,479
2656,"Red Gator","Detective_v3_c1","None","A2",199.06114091111624,480
2584,"Platypus","Medic_v3_c1","Horns 2","E2",198.95318586824877,481
238,"Nega Tiger","Hunter_v2_c1","Monocle","A3",198.77088925237805,482
650,"Panda","Medic_v3_c1","Pipe","D2",198.7318966747538,483
1441,"Husky","Knight_v2_c3","None","E1",198.31885952741277,484
1400,"Nega Tiger","Hunter_v2_c3","White Eyes","A1",198.08635087574805,485
2402,"Red Black Panda","Peddler_v3_c3","Antlers","A2",197.9332113669463,486
2054,"Stag","Hunter_v1_c3","Laser Eyes","D3",197.90207180824592,487
3691,"Gold Hart","Farmer_v2_c1","Tattoo 2","B1",197.8744232475599,488
4183,"Black Red Panda","Detective_v3_c3","Beard","A2",197.7286398052218,489
796,"Shiba Inu","Knight_v2_c2","None","D2",197.68195477146523,490
1829,"Gold Hart","Hunter_v1_c2","Marked Skin","A1",197.6118323276733,491
1546,"Black Cat","Knight_v1_c1","None","B2",197.55366143587625,492
3968,"Owl 2","Pirate_v3_c1","Fire Eyes","A3",197.55076105222233,493
3976,"Black Red Panda","Pirate_v3_c1","Mustache","A2",197.54057725754828,494
871,"Frog","Detective_v3_c2","Sunglasses","C1",197.43201333201336,495
2572,"Shiba Inu","Knight_v1_c2","None","C2",197.39712381032243,496
1846,"Frog 2","Medic_v3_c2","Aura Aqua","F1",197.2708796821086,497
788,"Red Panda","Detective_v3_c1","Beard","F2",197.25923448068235,498
2873,"Crow","Medic_v3_c2","Aura Aqua","C3",197.23730253101067,499
4983,"Owl","Knight_v2_c3","None","A3",197.06075442967915,500
2562,"Crow","Detective_v3_c3","Horns 2","D3",197.02223597615227,501
3583,"Cat","Knight_v2_c3","None","A2",196.93348479816598,502
3089,"Tiger","Detective_v1_c1","Fire Aura","B1",196.75017331043085,503
2690,"White Tiger","Peddler_v2_c3","None","A1",196.6110186885167,504
2271,"Black Red Panda","Detective_v3_c3","Earring","D2",196.55751284509677,505
319,"Crow","Medic_v3_c1","Techno Skin Blue","B2",196.55315302333645,506
1776,"Frog 2","Pirate_v3_c2","Mutton Chop","D2",196.54324684080592,507
4537,"Stag","Mercenary_v3_c2","Fire Eyes","B3",196.4078894304266,508
1177,"Red Gator","Peddler_v3_c2","Antlers","E3",196.23411670693648,509
2674,"White Tiger","Farmer_v3_c1","Bandana","A1",196.18991427052526,510
3088,"Owl 2","Peddler_v3_c2","Black Eyes","C1",196.1231583273856,511
522,"White Tiger","Hunter_v2_c2","Mustache","D1",196.09420476877324,512
2090,"Red Panda","Hunter_v3_c2","Lava Hands","B3",195.90515161607797,513
4300,"White Tiger","Hunter_v2_c3","Horns","A1",195.90062392539346,514
2580,"Frog 2","Detective_v2_c1","Feathered Wings","E3",195.4166859832977,515
3607,"Frog 2","Magician_v3_c2","Feathered Wings","E2",195.3653453589224,516
2241,"Owl","Medic_v3_c1","Tattoo 5","G1",195.26832963411357,517
2209,"Gator","Mercenary_v3_c2","Fire Eyes","E3",195.12814538114623,518
299,"Gator","Bard_v1_c3","Fire Skin","C2",195.02769095044314,519
4903,"Owl","Medic_v3_c1","Techno Skin Purple","E1",194.93780239741847,520
2340,"Goat","Detective_v1_c2","Feathered Wings","B2",194.74528281169913,521
1229,"Owl 2","Magician_v2_c3","Feathered Wings","A2",194.72071215263986,522
3070,"Tiger","Hunter_v3_c2","White Eyes","B3",194.7152138105792,523
1900,"Black Red Panda","Medic_v3_c1","Tattoo 4","E2",194.63343675205576,524
3623,"Frog 2","Bard_v2_c2","Fire Skin","G1",194.62476046076847,525
3655,"Red Black Panda","Hunter_v3_c1","Aura Purple","C1",194.57718337218338,526
2100,"Gold Hart","Mercenary_v2_c2","None","A2",194.5108468540995,527
3205,"Red Black Panda","Mercenary_v3_c2","Bubble Pipe","A3",194.33196571128235,528
3016,"Panda","Hunter_v3_c2","Mohawk","E3",194.31083256277648,529
1091,"Gold Hart","Magician_v1_c2","Pipe","A2",194.23451636446978,530
1666,"Rabbit","Knight_v1_c1","None","B1",194.2113951374263,531
4658,"Panda","Mercenary_v3_c2","Mutton Chop","E2",194.1254252468346,532
13,"Cat","Knight_v2_c2","None","D2",194.0756319807162,533
2237,"Husky","Knight_v1_c1","None","B1",194.04312076590998,534
3546,"Dog","Knight_v2_c2","None","D1",194.02982442632495,535
1512,"Dog","Knight_v1_c1","None","D1",194.02982442632495,535
2892,"Rabbit","Pirate_v1_c3","Horns 2","A3",193.98050588098434,537
1489,"Rabbit","Knight_v2_c1","None","F2",193.90336165416795,538
2423,"Crow","Detective_v3_c2","Horns 2","A1",193.85689447844618,539
654,"Panda","Pirate_v1_c3","Earring","A1",193.79662174853064,540
509,"Gator","Medic_v1_c1","Laser Eyes","E2",193.6161351837774,541
2689,"Husky","Knight_v2_c1","None","F1",193.5518468515851,542
472,"Frog 2","Magician_v1_c3","Marked Skin 2","F3",193.52339972898918,543
4551,"Black Cat","Peddler_v3_c1","Unicorn","A3",193.478290192449,544
2976,"Red Black Panda","Pirate_v2_c2","Horns 2","C2",193.39070158102763,545
2838,"Husky","Detective_v3_c2","Mutton Chop","A3",193.34314855665218,546
2348,"Red Gator","Peddler_v2_c3","Marked Skin 2","F1",193.25333701386333,547
4112,"Cat","Detective_v3_c1","Sunglasses","A3",193.1197776460163,548
180,"Black Red Panda","Hunter_v2_c3","Laser Eyes","B2",193.07343882743902,549
3199,"Platypus","Medic_v3_c2","Tattoo 5","F3",192.89015451074758,550
1954,"Frog","Medic_v3_c2","Fire Aura","A1",192.81950893591357,551
4216,"White Tiger","Hunter_v2_c1","Earring","B2",192.8091431455937,552
1948,"Gold Hart","Farmer_v3_c3","Tattoo 4","E3",192.80152453633963,553
4149,"Gator","Magician_v1_c3","Techno Skin Purple","A3",192.7296720922409,554
708,"Red Panda","Detective_v3_c1","Monocle","E3",192.6676204896812,555
634,"Gator","Bard_v3_c1","Fire Skin","E2",192.53655116626237,556
3548,"Owl","Knight_v2_c2","None","E3",192.435188110126,557
3847,"Dog","Pirate_v1_c3","Robotic Hand","C2",192.3795417332502,558
627,"Frog 2","Magician_v3_c2","Unicorn","A2",192.37443448946138,559
1903,"Frog 2","Knight_v1_c1","None","E2",192.2155731142344,560
1909,"Owl 2","Medic_v3_c1","Sunglasses","A3",192.17659941573675,561
724,"Gold Hart","Farmer_v2_c1","Pipe","A1",192.166325853949,562
532,"Dog","Detective_v3_c2","Sunglasses","B3",192.15317595080526,563
4053,"Crow","Pirate_v1_c3","Cigar","C3",192.10701041416397,564
3590,"Platypus","Knight_v1_c3","None","B3",192.07430085565423,565
3910,"Platypus","Knight_v1_c2","None","B2",192.05149580163618,566
3775,"Frog","Medic_v3_c1","Fire Aura","D3",191.8411529546281,567
1905,"Owl","Detective_v1_c2","Feathered Wings","A2",191.63275353852237,568
894,"Platypus","Detective_v3_c1","Robotic Hand","A2",191.61493426762345,569
4349,"Gold Hart","Peddler_v1_c1","Earring","A3",191.4741617208516,570
1627,"Frog 2","Detective_v1_c2","Feathered Wings","A1",191.4681373959811,571
1375,"Husky","Detective_v3_c3","Ice Hands","D2",191.43787888922898,572
764,"Frog 2","Detective_v3_c2","Ice Hands","B2",191.39207133483774,573
2813,"Red Gator","Magician_v3_c2","Monocle","B2",191.33860378590242,574
1007,"Cat","Detective_v3_c1","Pipe","F3",191.04452388108916,575
4906,"Owl","Knight_v1_c1","None","A2",190.9733853342384,576
48,"Black Cat","Bard_v3_c2","Fire Skin","E2",190.85934028190863,577
2726,"Shiba Inu","Medic_v3_c1","Robotic Hand","D2",190.60287939318798,578
974,"Goat","Pirate_v3_c1","Sunglasses","E1",190.45854981736485,579
304,"Rabbit","Pirate_v3_c2","Fire Aura","E1",190.16971214761992,580
895,"Panda","Magician_v3_c3","Marked Skin 2","E3",189.9599570111602,581
4879,"Nega Tiger","Bard_v1_c3","Tattoo 4","A3",189.91956986389206,582
95,"Nega Tiger","Bard_v1_c3","Tattoo 5","A1",189.90851909594846,583
4513,"Crow","Medic_v3_c2","Tattoo 3","C2",189.83748618762766,584
1496,"Frog","Pirate_v3_c2","Mustache","F2",189.703193721672,585
4428,"Dog","Detective_v3_c2","Ice Hands","E2",189.68924749659072,586
2456,"Rabbit","Detective_v3_c1","White Eyes","E2",189.68779204812296,587
3378,"Dog","Pirate_v3_c1","Mustache","C2",189.6471035405818,588
3885,"Dog","Pirate_v3_c2","Mustache","F1",189.4638631095153,589
3485,"Black Cat","Magician_v4_c3","Fire Skin","A1",189.45253635937132,590
942,"Crow","Hunter_v3_c2","Lava Hands","A1",189.4366341509184,591
2555,"Tiger","Magician_v2_c1","Cigar","B3",189.3792505220479,592
881,"Dog","Detective_v3_c1","Earring","F3",189.3203980069633,593
1263,"Black Cat","Detective_v3_c3","Spiked Body","E1",189.2301061696355,594
1374,"Owl","Magician_v4_c3","Fire Skin","B2",189.20660148212067,595
1878,"Red Panda","Magician_v4_c3","Fire Skin","A2",189.20541203428044,596
4469,"Frog","Pirate_v3_c2","Sunglasses","A2",189.0174613511963,597
159,"Frog","Medic_v3_c2","Aura Aqua","A2",188.9681316193035,598
1511,"Red Gator","Magician_v2_c1","Bubble Pipe","F3",188.94529558493886,599
1831,"Owl 2","Detective_v3_c2","Spiked Body","E3",188.92750271851526,600
2563,"Gold Hart","Bard_v1_c3","Tattoo 1","D1",188.91135100133874,601
1107,"Shiba Inu","Medic_v3_c1","Cigar","E1",188.8291605782842,602
1915,"Shiba Inu","Knight_v1_c3","None","A2",188.79933139843885,603
3194,"Shiba Inu","Knight_v2_c1","None","A2",188.79933139843885,603
1244,"Tiger","Detective_v1_c1","Monocle","A3",188.69255877867138,605
2725,"Tiger","Magician_v3_c1","Aura Aqua","E3",188.63584315509146,606
1459,"Rabbit","Detective_v2_c2","Unicorn","B2",188.55842038649826,607
780,"Owl","Knight_v1_c3","None","B1",188.54357904547228,608
704,"Gator","Mercenary_v1_c2","Feathered Wings","A2",188.53848466507674,609
841,"Goat","Knight_v1_c2","None","D2",188.46390606985236,610
3083,"Goat","Knight_v2_c1","None","D1",188.4180985154611,611
2480,"Cat","Detective_v3_c1","Spiked Body","A2",188.4088781729072,612
4958,"Owl 2","Knight_v2_c1","None","A2",188.39352785640185,613
2973,"Dog","Medic_v3_c2","Mustache","B2",188.36200833437093,614
91,"Crow","Knight_v2_c1","None","D1",188.36200833437093,614
4282,"Husky","Knight_v1_c3","None","D2",188.3521021518404,616
813,"Husky","Knight_v1_c2","None","B2",188.30629459744915,617
4164,"Dog","Pirate_v3_c1","Ice Hands","A3",188.29349434199702,618
2321,"Frog","Detective_v3_c1","Cigar","A3",187.996245978367,619
899,"Platypus","Pirate_v3_c1","Aura Purple","A2",187.95466816118088,620
3486,"Black Cat","Detective_v3_c2","Beard","B3",187.95301546662222,621
3105,"Panda","Hunter_v3_c1","Mohawk","A2",187.7523889600155,622
1064,"White Tiger","Bard_v1_c2","Tattoo 4","A3",187.73384291353747,623
106,"Black Cat","Detective_v3_c1","Earring","B3",187.7107787044164,624
2536,"Red Panda","Magician_v3_c1","Lava Hands","A3",187.63141500542406,625
550,"Panda","Peddler_v3_c1","Techno Skin Purple","C2",187.61553328498363,626
4389,"Tiger","Hunter_v3_c1","Cigar","E2",187.59790789286106,627
3949,"Cat","Detective_v3_c2","Antlers","C1",187.59219299219302,628
1463,"Owl","Medic_v3_c1","Aura Purple","D1",187.5467410551913,629
3994,"Frog 2","Magician_v3_c1","Lava Hands","B1",187.51863116133615,630
1682,"Frog","Pirate_v3_c2","Aura Purple","B3",187.51307565570497,631
2240,"Owl","Pirate_v2_c1","Unicorn","C1",187.50907902361294,632
4842,"Dog","Detective_v1_c3","Electric","D3",187.50533482175115,633
670,"Owl 2","Pirate_v3_c2","Spiked Body","A2",187.46569994262765,634
4414,"Gator","Hunter_v3_c1","Techno Skin Purple","C1",187.43229285391712,635
429,"Shiba Inu","Pirate_v1_c3","Robotic Hand","A1",187.39173034109064,636
3037,"Husky","Detective_v3_c3","Aura Purple","D3",187.37846668367496,637
1135,"Red Black Panda","Detective_v1_c2","Earring","C2",187.34668254450864,638
4642,"Red Gator","Magician_v2_c2","Tattoo 3","C3",187.31870808700054,639
1130,"Cat","Pirate_v1_c1","Unicorn","F3",187.30722750099866,640
4691,"Black Red Panda","Magician_v2_c3","Black Eyes","A1",187.30578923345934,641
3449,"Owl","Pirate_v1_c3","Horns","D1",187.3026321443002,642
